Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,image_formats,portal_steps
Models > Deployment in AI hub > Serverless API endpoints,Deploy models via serverless API,ai-foundry/how-to/deploy-models-serverless.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/deploy-models-serverless.md,False,mopeakande,how-to,"Learn to deploy models as serverless API deployments, using Azure AI Foundry.",azure-ai-serverless-deployment,"ai-foundry-portal, programming-language-cli, python-sdk, programming-language-bicep",False,True,True,8,"partner-models, azure-direct",True,11,"content, .png, content, content, content, content, content, content, content, content, content, content",False
Models > Deployment in AI hub > Serverless API endpoints,Consume models from a different project or hub,ai-foundry/how-to/deploy-models-serverless-connect.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/deploy-models-serverless-connect.md,False,mopeakande,how-to,Learn how to consume serverless APIs from a different project or hub.,,,False,True,True,15,"cli, azure-ai-studio, python",False,0,,True
Models > Deployment in AI hub > Serverless API endpoints,Model region availability for serverless API,ai-foundry/how-to/deploy-models-serverless-availability.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/deploy-models-serverless-availability.md,False,mopeakande,how-to,Learn about the regions where each model is available for deployment in serverless APIs via Azure AI Foundry.,,,False,True,False,0,,False,0,,False
Models > Deployment in AI hub > Serverless API endpoints,Guardrails & controls for serverless API,ai-foundry/concepts/model-catalog-content-safety.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/model-catalog-content-safety.md,False,mopeakande,concept-article,"Learn about content safety for models deployed using serverless API deployments, using Azure AI Foundry.",,,False,True,False,0,,False,0,,False
Models > Deployment in AI hub > Serverless API endpoints,Inference examples for serverless deployments,ai-foundry/concepts/models-inference-examples.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/models-inference-examples.md,False,mopeakande,concept-article,Inference examples for Foundry Models that support deployment to serverless APIs in Azure AI Foundry.,,,False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models,Azure OpenAI,ai-foundry/openai/overview.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/overview.md,False,mbullwin,overview,Apply advanced language models to variety of use cases with Azure OpenAI,,,False,True,False,0,,False,0,,True
Models > Azure OpenAI in Foundry Models,Quotas and limits,ai-foundry/openai/quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/quotas-limits.md,False,mbullwin,conceptual,"Quick reference, detailed description, and best practices on the quotas and limits for the OpenAI service in Azure AI services.",,,False,True,True,2,"REST, CLI",False,0,,False
Models > Azure OpenAI in Foundry Models,Deployment types,ai-foundry/openai/how-to/deployment-types.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/deployment-types.md,False,mbullwin,how-to,Learn how to use Azure AI Foundry deployment types | Global-Standard | Standard | Provisioned.,,,False,True,False,0,,True,1,"content, .png",False
Models > Azure OpenAI in Foundry Models,Azure OpenAI Models,ai-foundry/openai/concepts/models.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/models.md,False,mbullwin,conceptual,Learn about the different model capabilities that are available with Azure OpenAI.,,,False,True,True,14,"standard, standard-embeddings, provisioned, standard-audio, standard-completions, global-ptum, standard-video-generations, datazone-batch, standard-chat-completions, global-standard, datazone-provisioned-managed, datazone-standard, standard-image-generations, global-batch",False,0,,False
Models > Azure OpenAI in Foundry Models,Model retirements,ai-foundry/openai/concepts/model-retirements.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/model-retirements.md,False,mbullwin,conceptual,Learn about the model deprecations and retirements in Azure OpenAI.,,,False,True,False,0,,False,0,,True
Models > Azure OpenAI in Foundry Models,What's new,ai-foundry/openai/whats-new.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/whats-new.md,False,mbullwin,whats-new,Learn about the latest news and features updates for Azure OpenAI.,,,False,True,False,0,,True,1,"content, .gif",True
Models > Azure OpenAI in Foundry Models,Programming languages/SDKs,ai-foundry/openai/supported-languages.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/supported-languages.md,False,mbullwin,conceptual,Programming language support for Azure OpenAI.,openai-supported-languages,"programming-language-dotnet, programming-language-go, programming-language-java, programming-language-javascript, programming-language-python",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models,API lifecycle,ai-foundry/openai/api-version-lifecycle.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/api-version-lifecycle.md,False,mbullwin,conceptual,Learn more about API version retirement in Azure OpenAI.,,,False,True,True,4,"entra, key, output, rest",False,0,,False
Models > Azure OpenAI in Foundry Models,Azure OpenAI in Azure Government,ai-foundry/openai/azure-government.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/azure-government.md,False,chaparker,how-to,Learn how to use Azure OpenAI in the Azure Government cloud.,,,False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Audio generation,ai-foundry/openai/audio-completions-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/audio-completions-quickstart.md,False,eur,how-to,Walkthrough on how to get started with audio generation using Azure OpenAI.,audio-completions-quickstart,"ai-foundry-portal, programming-language-javascript, programming-language-python, programming-language-typescript, rest-api",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Chat,ai-foundry/openai/chatgpt-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/chatgpt-quickstart.md,False,mbullwin,quickstart,Walkthrough on how to get started using chat completions with Azure OpenAI.,openai-quickstart-new,"programming-language-studio, programming-language-csharp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-spring, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Vision-enabled chats,ai-foundry/openai/gpt-v-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/gpt-v-quickstart.md,False,pafarley,quickstart,Use this article to get started using Azure OpenAI to deploy and use the GPT-4 Turbo with Vision model or other vision-enabled models.,openai-quickstart-gpt-v,"ai-foundry-portal, programming-language-dotnet, programming-language-javascript, programming-language-python, rest-api, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Image generation,ai-foundry/openai/dall-e-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/dall-e-quickstart.md,False,pafarley,quickstart,"Learn how to get started generating images with Azure OpenAI by using the Python SDK, the REST APIs, or Azure AI Foundry portal.",openai-quickstart-dall-e,"programming-language-studio, programming-language-csharp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Video generation,ai-foundry/openai/video-generation-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/video-generation-quickstart.md,False,pafarley,quickstart,Learn how to get started generating video clips with Azure OpenAI.,,,False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Use your data,ai-foundry/openai/use-your-data-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/use-your-data-quickstart.md,False,aahi,quickstart,Use this article to import and use your data in Azure OpenAI.,openai-use-your-data,"ai-foundry-portal, programming-language-csharp, programming-language-go, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-spring, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Realtime API for speech and audio (preview),ai-foundry/openai/realtime-audio-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/realtime-audio-quickstart.md,False,eur,how-to,Learn how to use GPT-4o Realtime API for speech and audio with Azure OpenAI.,openai-portal-js-python-ts,"ai-foundry-portal, programming-language-javascript, programming-language-python, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Speech to text with Whisper,ai-foundry/openai/whisper-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/whisper-quickstart.md,False,eur,quickstart,Learn how to use the Azure OpenAI Whisper model for speech to text conversion.,programming-languages-rest-ps-py-js-cs,"programming-language-dotnet, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Text to speech (preview),ai-foundry/openai/text-to-speech-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/text-to-speech-quickstart.md,False,eur,quickstart,Use the Azure OpenAI for text to speech with OpenAI voices.,programming-languages-rest-js-cs,"programming-language-dotnet, programming-language-javascript, rest-api, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Completions (legacy),ai-foundry/openai/quickstart.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/quickstart.md,False,mbullwin,quickstart,Walkthrough on how to get started with Azure OpenAI and make your first legacy completions API call.,openai-quickstart-new,"programming-language-studio, programming-language-csharp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-spring, programming-language-typescript",False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Audio,Realtime API for speech and audio (preview),ai-foundry/openai/how-to/realtime-audio.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/realtime-audio.md,False,eur,how-to,Learn how to use the GPT-4o Realtime API for speech and audio with Azure OpenAI.,,,False,True,False,0,,True,3,"content, .png, content, content",False
Models > Azure OpenAI in Foundry Models > Audio,Realtime API via WebRTC (preview),ai-foundry/openai/how-to/realtime-audio-webrtc.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/realtime-audio-webrtc.md,False,eur,how-to,Learn how to use the GPT-4o Realtime API for speech and audio via WebRTC.,,,False,True,False,0,,True,1,"content, .png",True
Models > Azure OpenAI in Foundry Models > Audio,Realtime API via WebSockets (preview),ai-foundry/openai/how-to/realtime-audio-websockets.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/realtime-audio-websockets.md,False,eur,how-to,Learn how to use the GPT-4o Realtime API for speech and audio via WebSockets.,,,False,True,False,0,,True,1,"content, .png",False
Models > Azure OpenAI in Foundry Models > Batch,Getting started with batch,ai-foundry/openai/how-to/batch.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/batch.md,False,mbullwin,how-to,Learn how to use global batch with Azure OpenAI,openai-fine-tuning-batch,"ai-foundry-portal, programming-language-python, rest-api",False,True,True,2,"datazone-batch, global-batch",True,1,"content, .png",False
Models > Azure OpenAI in Foundry Models > Batch,Batch with Azure Blob Storage,ai-foundry/openai/how-to/batch-blob-storage.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/batch-blob-storage.md,False,mbullwin,how-to,Learn how to configure Azure Blob Storage with Azure OpenAI Batch,,,False,True,True,2,"rest, python",True,5,"content, .png, content, content, content, content",True
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Responses API,ai-foundry/openai/how-to/responses.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/responses.md,False,mbullwin,include,Learn how to use Azure OpenAI's new stateful Responses API.,,,False,True,True,8,"output, python-key, python-secure, rest-api",False,0,,False
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Reasoning models,ai-foundry/openai/how-to/reasoning.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/reasoning.md,False,mbullwin,include,"Learn how to use Azure OpenAI's advanced o3-mini, o1, & o1-mini reasoning models",,,False,True,True,8,"REST, python-secure, py, python, csharp",False,0,,False
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Chat completions API,ai-foundry/openai/how-to/chatgpt.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/chatgpt.md,False,mbullwin,how-to,Learn about the options for how to use models with the chat completions API,,,False,True,False,0,,False,0,,False
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Computer Use,ai-foundry/openai/how-to/computer-use.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/computer-use.md,False,aahi,how-to,"Learn about Computer Use in Azure OpenAI, which allows AI to interact with computer applications.",,,False,True,True,4,"python, rest-api",True,1,"content, .gif",True
